      ,x1        ,x2       ,x3         ,x4       ,x5        ,x6        ,x7  ,x8       ,x9       ,x10      ,x11      ,x12   ,x13
 5083 ,106.37781 ,0.52199  ,-103.47974 ,-3.26661 ,116.10502 ,50.91112  ,4.0 ,-1.78328 ,-1.31754 , 9.98039 ,-3.57492 ,False ,4.80149
 5084 , 87.95341 ,0.80614  ,-93.52969  ,-3.26676 , 97.69013 ,15.14963  ,4.0 ,-0.51191 ,0.24951  ,11.63834 ,-0.95635 ,True  ,3.93002
 5085 , 95.51552 ,-0.11861 ,-95.29959  ,-3.25329 ,105.30620 ,35.62581  ,2.0 ,1.41300  ,2.04322  , 8.92057 ,1.46073  ,False ,4.29928
 5086 ,100.11966 ,1.00996  ,-98.63934  ,-3.21649 ,110.04483 ,42.07241  ,1.0 ,0.55601  ,0.44065  ,11.22488 ,1.38595  ,True  ,4.51279
 5087 ,102.41808 ,0.72207  ,-99.45493  ,-3.26434 ,112.40637 ,28.46756  ,4.0 ,0.19193  ,-0.28301 ,11.88634 ,3.26446  ,True  ,4.62363
 5088 ,101.84137 ,0.45431  ,-104.39786 ,-3.21045 ,111.83788 ,33.44141  ,3.0 ,-0.56401 ,0.26563  ,10.13069 ,-0.53081 ,False ,4.57008
 5089 , 98.16143 ,0.87407  ,-102.09919 ,-3.24594 ,108.06961 ,26.10421  ,2.0 ,-0.09365 ,-0.66243 ,11.42976 ,-1.18574 ,True  ,4.39758
 5090 , 97.48878 ,0.34779  ,-99.79462  ,-3.21232 ,107.51836 ,44.27632  ,3.0 ,0.55731  ,-0.15176 ,12.13977 ,-1.38150 ,False ,4.37547
 5091 ,105.42583 ,0.35759  ,-99.69637  ,-3.26133 ,115.15461 ,40.12147  ,2.0 ,0.07470  ,0.54532  ,10.14649 ,-1.43351 ,False ,4.77281
 5092 , 96.72687 ,0.26085  ,-99.10698  ,-3.22593 ,106.71647 ,14.71197  ,1.0 ,-0.17547 ,0.26850  ,10.38620 ,-1.81123 ,False ,4.34081
 5093 , 99.74809 ,0.03179  ,-103.73291 ,-3.23158 ,109.75382 ,32.05155  ,1.0 ,0.49284  ,1.16623  ,10.83679 ,3.53455  ,False ,4.46874
 5094 , 98.92025 ,-0.05397 ,-104.67246 ,-3.21663 ,108.86567 ,37.92562  ,1.0 ,-0.15050 ,-0.32185 , 8.62295 ,-0.17637 ,False ,4.42265
 5095 , 98.18494 ,0.25746  ,-99.61234  ,-3.23870 ,108.12604 ,12.83642  ,1.0 ,-1.81779 ,-0.89690 ,13.44388 ,-1.16368 ,False ,4.41119
 5096 , 98.49410 ,0.55471  ,-100.94065 ,-3.27901 ,108.24863 ,6.97649   ,4.0 ,3.37809  ,0.11031  ,11.79780 ,-0.42345 ,False ,4.42000
 5097 ,100.30460 ,-0.51235 ,-99.25170  ,-3.24176 ,110.16402 ,20.98453  ,2.0 ,-1.00486 ,-1.00977 , 8.34878 ,-3.28636 ,True  ,4.51897
 5098 , 98.27183 ,-0.16790 ,-105.17810 ,-3.24309 ,108.26645 ,24.54426  ,2.0 ,-1.18447 ,0.64346  , 9.37993 ,0.96154  ,False ,4.38770
 5099 , 99.55750 ,0.75885  ,-97.63326  ,-3.21891 ,109.48592 ,26.61172  ,1.0 ,-1.40531 ,-0.18645 ,11.20214 ,2.94468  ,True  ,4.48971
 5100 , 93.27995 ,-0.60706 ,-92.27064  ,-3.22414 ,103.25043 ,30.40758  ,1.0 ,-0.97882 ,0.07846  ,10.48468 ,3.64903  ,True  ,4.20264
 5101 ,100.81845 ,-0.62641 ,-101.23501 ,-3.23261 ,110.74639 ,32.24828  ,1.0 ,-0.10736 ,-1.22452 ,11.98418 ,0.04214  ,True  ,4.53475
 5102 ,102.85923 ,-0.30446 ,-106.12433 ,-3.23732 ,112.68306 ,31.22815  ,1.0 ,-0.85833 ,-0.76086 ,11.25331 ,-0.85148 ,True  ,4.61234
 5103 , 96.21210 ,0.70555  ,-96.15534  ,-3.24074 ,106.10409 ,12.02596  ,2.0 ,0.81950  ,-2.89089 , 9.39781 ,-2.64706 ,True  ,4.32983
 5104 , 93.16800 ,-0.15056 ,-101.73633 ,-3.20311 ,103.19944 ,34.35261  ,3.0 ,2.16789  ,-2.03602 ,12.45167 ,-1.35605 ,False ,4.14972
 5105 ,103.45410 ,0.53935  ,-101.18853 ,-3.26144 ,113.21092 ,29.88950  ,2.0 ,-0.94485 ,-0.83573 ,11.75086 ,-2.01595 ,False ,4.66676
 5106 ,107.57229 ,0.65055  ,-100.56861 ,-3.20838 ,117.50588 ,47.57506  ,3.0 ,0.01978  ,-0.42182 ,11.63370 ,-2.17123 ,True  ,4.87577
 5107 , 95.78619 ,-0.27130 ,-97.49055  ,-3.28080 ,105.52499 ,10.32891  ,4.0 ,-0.73890 ,0.08423  ,13.30774 ,-0.73255 ,True  ,4.30186
 5108 , 89.71212 ,-0.10054 ,-100.25183 ,-3.22437 , 99.62124 ,2.87758   ,1.0 ,0.01762  ,0.39861  ,11.72376 ,-2.15957 ,False ,3.98435
 5109 , 99.28597 ,-0.06016 ,-98.32582  ,-3.21362 ,109.33008 ,4.89256   ,3.0 ,-1.78120 ,0.31611  ,11.24143 ,-0.15938 ,False ,4.47267
 5110 ,104.07882 ,0.85932  ,-101.79449 ,-3.22104 ,114.06442 ,22.24761  ,1.0 ,-0.18868 ,-0.18330 ,12.20778 ,3.26975  ,True  ,4.69497
 5111 , 93.03136 ,-0.61010 ,-97.45983  ,-3.20729 ,103.00458 ,8.30255   ,3.0 ,0.48901  ,-0.81698 ,11.54676 ,1.81053  ,True  ,4.16427
 5112 , 98.23866 ,0.41644  ,-109.52707 ,-3.22462 ,108.20519 ,35.92420  ,1.0 ,-0.15501 ,-0.73809 ,11.35956 ,-2.61349 ,False ,4.36430
 5113 , 90.41167 ,-0.82101 ,-98.38282  ,-3.18890 ,100.37195 ,23.95042  ,5.0 ,-0.21209 ,0.56908  ,10.89740 ,1.89242  ,True  ,4.02867
 5114 ,102.40209 ,-0.02157 ,-101.08974 ,-3.21391 ,112.29464 ,27.76252  ,3.0 ,2.61433  ,3.74365  ,12.32405 ,-0.90573 ,False ,4.61466
 5115 ,102.10523 ,0.29819  ,-105.24077 ,-3.26318 ,111.86419 ,18.44187  ,4.0 ,0.15657  ,-1.19848 ,11.92269 ,-3.43545 ,False ,4.57906
 5116 , 97.56575 ,-0.30635 ,-100.80729 ,-3.23017 ,107.48854 ,28.46022  ,1.0 ,-0.46953 ,-0.32614 ,11.07401 ,-2.70783 ,True  ,4.37425
 5117 ,100.03458 ,-0.12911 ,-98.82158  ,-3.26410 ,109.76860 ,26.88462  ,4.0 ,-2.44273 ,0.16426  , 9.80264 ,-0.87659 ,False ,4.50762
 5118 ,105.13477 ,-0.59278 ,-104.14549 ,-3.22965 ,115.06386 ,40.66104  ,1.0 ,0.66541  ,-0.27057 ,10.37845 ,1.54435  ,True  ,4.73601
 5119 ,103.96023 ,0.35212  ,-101.38266 ,-3.24017 ,113.85733 ,15.87501  ,2.0 ,0.09788  ,0.47901  ,12.67250 ,-1.26631 ,False ,4.69110
 5120 ,100.18731 ,0.18219  ,-98.76368  ,-3.21129 ,110.22103 ,36.59940  ,3.0 ,-0.82319 ,0.39017  ,10.54468 ,-3.04185 ,False ,4.51555
 5121 , 94.57662 ,-1.06057 ,-99.02345  ,-3.24278 ,104.63206 ,23.55815  ,2.0 ,0.59780  ,0.65738  ,10.13149 ,1.74282  ,True  ,4.23371
 5122 , 98.62962 ,0.09641  ,-98.86408  ,-3.24422 ,108.44682 ,15.19221  ,2.0 ,0.75142  ,-0.62775 , 9.42350 ,-3.18290 ,False ,4.43716
 5123 , 99.91434 ,-0.06155 ,-100.59515 ,-3.20647 ,109.87920 ,25.60441  ,3.0 ,0.66306  ,-1.52748 ,10.78215 ,-1.81975 ,False ,4.49274
 5124 ,104.95170 ,0.95886  ,-99.65122  ,-3.22997 ,114.85657 ,51.66519  ,1.0 ,-0.21376 ,0.25010  , 9.78849 ,-2.10309 ,True  ,4.74933
 5125 ,102.17539 ,-0.28666 ,-98.12671  ,-3.23530 ,112.01226 ,19.74542  ,1.0 ,0.00714  ,-1.87059 , 8.99593 ,-3.30137 ,True  ,4.61814
 5126 ,101.78824 ,-0.32132 ,-95.40332  ,-3.24669 ,111.63012 ,12.37305  ,2.0 ,-2.96271 ,0.49069  ,10.04860 ,-2.77887 ,True  ,4.61240
 5127 ,103.18617 ,-0.30703 ,-98.96364  ,-3.27374 ,112.91338 ,22.90559  ,4.0 ,-0.94991 ,-1.91751 , 8.81034 ,0.48458  ,True  ,4.66449
 5128 ,103.10350 ,0.65596  ,-100.31597 ,-3.24080 ,112.97743 ,13.93235  ,2.0 ,1.52722  ,-2.80249 ,11.91314 ,-3.35354 ,True  ,4.65359
 5129 ,103.51059 ,-0.36613 ,-101.83859 ,-3.21270 ,113.40774 ,36.83916  ,3.0 ,0.01885  ,0.20686  ,10.23751 ,0.47977  ,True  ,4.66634
 5130 , 96.41347 ,-0.68888 ,-96.66292  ,-3.22554 ,106.34022 ,30.07494  ,1.0 ,-1.15467 ,-0.15523 , 9.47024 ,-1.23669 ,True  ,4.33736
 5131 ,101.11946 ,-0.41477 ,-97.88839  ,-3.21044 ,111.14262 ,30.25143  ,3.0 ,-0.07838 ,1.35102  ,11.20827 ,-4.18048 ,True  ,4.56653
 5132 ,101.36118 ,0.14284  ,-103.67716 ,-3.23004 ,111.30293 ,27.81094  ,1.0 ,1.43766  ,0.73764  ,10.44479 ,-0.34546 ,False ,4.54967
 5133 , 98.13189 ,-0.26825 ,-94.63013  ,-3.19860 ,108.04318 ,31.16924  ,3.0 ,-0.14301 ,0.72104  ,12.47428 ,0.57739  ,True  ,4.43344
 5134 , 99.10900 ,-0.48607 ,-100.14742 ,-3.27158 ,108.87912 ,42.30752  ,4.0 ,2.50072  ,-0.26962 ,11.40164 ,-2.65927 ,True  ,4.45471
 5135 ,103.69982 ,-0.33245 ,-102.41044 ,-3.23428 ,113.69835 ,19.99209  ,1.0 ,-1.19840 ,0.99988  ,10.95888 ,0.17064  ,True  ,4.67294
 5136 ,103.13902 ,0.54300  ,-100.48988 ,-3.24629 ,113.19083 ,30.62467  ,2.0 ,-0.17831 ,0.54401  ,10.74969 ,-2.17789 ,False ,4.65450
 5137 ,101.46862 ,0.49940  ,-101.79197 ,-3.25871 ,111.46523 ,3.15903   ,2.0 ,0.97457  ,-0.72869 ,11.91282 ,1.39074  ,False ,4.56447
 5138 ,104.54094 ,-0.14434 ,-97.90736  ,-3.18920 ,114.60073 ,37.07159  ,5.0 ,-1.29092 ,1.37657  , 9.84285 ,-1.57340 ,False ,4.73751
 5139 ,100.38232 ,-0.26182 ,-96.75601  ,-3.26633 ,110.14422 ,23.35400  ,4.0 ,-0.23084 ,0.33240  ,11.09199 ,-1.65333 ,True  ,4.53534
 5140 ,107.51589 ,0.53787  ,-108.47171 ,-3.22849 ,117.42855 ,34.22907  ,1.0 ,-0.43012 ,2.81027  ,11.21302 ,-2.41454 ,False ,4.83344
 5141 ,101.92173 ,-0.06348 ,-98.70893  ,-3.22533 ,111.88817 ,19.09921  ,1.0 ,2.41549  ,-2.20335 , 9.03791 ,-4.44026 ,False ,4.60254
 5142 ,100.46384 ,-0.09297 ,-94.10203  ,-3.26182 ,110.27783 ,12.19264  ,4.0 ,1.06452  ,0.26928  ,12.86222 ,-3.03367 ,False ,4.55268
 5143 , 92.66300 ,0.59216  ,-99.96822  ,-3.23191 ,102.57556 ,29.42394  ,1.0 ,2.31796  ,-0.18206 ,11.24094 ,-2.12081 ,False ,4.13331
 5144 ,100.46977 ,-0.41029 ,-110.07934 ,-3.26875 ,110.28393 ,19.99752  ,4.0 ,-1.80377 ,0.01156  ,10.94695 ,-2.77694 ,True  ,4.47309
 5145 , 99.29351 ,0.47779  ,-102.60703 ,-3.23114 ,109.22092 ,4.61856   ,1.0 ,-0.27149 ,-1.07691 ,11.21672 ,-1.80734 ,False ,4.45164
 5146 , 98.31586 ,-0.07035 ,-106.06065 ,-3.25430 ,108.13361 ,15.78478  ,2.0 ,2.34750  ,-1.28366 , 9.73342 ,-2.30357 ,False ,4.38549
 5147 ,105.87189 ,-0.04780 ,-104.59389 ,-3.23530 ,115.78344 ,35.66636  ,1.0 ,-0.93709 ,0.15928  ,11.45642 ,-2.72003 ,False ,4.77063
 5148 ,103.36900 ,-0.38194 ,-101.50706 ,-3.19579 ,113.32270 ,49.26425  ,3.0 ,0.23718  ,1.04702  , 9.94457 ,-1.68884 ,True  ,4.66091
 5149 , 97.54997 ,0.72648  ,-99.11681  ,-3.21854 ,107.51613 ,25.09770  ,1.0 ,-0.65180 ,-0.46604 ,12.49171 ,-1.99365 ,True  ,4.38191
 5150 , 91.94928 ,-0.56936 ,-96.32970  ,-3.24268 ,101.82025 ,0.87298   ,2.0 ,1.13984  ,-1.78139 ,10.06170 ,-2.50154 ,True  ,4.11582
 5151 , 96.36332 ,-0.32860 ,-102.09877 ,-3.27853 ,106.08339 ,0.29680   ,4.0 ,-0.74470 ,-0.76890 ,12.27697 ,0.08736  ,True  ,4.30767
 5152 ,110.27794 ,1.10199  ,-107.71088 ,-3.23424 ,120.15642 ,38.46023  ,1.0 ,1.34467  ,0.77289  , 8.87083 ,1.14250  ,True  ,4.97534
 5153 , 97.08094 ,-1.38441 ,-99.44681  ,-3.26285 ,106.76263 ,29.61000  ,4.0 ,0.79808  ,0.12762  ,12.50421 ,0.36093  ,True  ,4.35681
 5154 , 92.33574 ,-0.60895 ,-99.35830  ,-3.23825 ,102.26191 ,7.30224   ,1.0 ,-0.03661 ,-0.61519 ,12.10691 ,-2.60508 ,True  ,4.12000
 5155 , 96.69678 ,0.17617  ,-100.51596 ,-3.20953 ,106.62025 ,30.27515  ,3.0 ,0.54586  ,-1.07889 ,11.26233 ,2.52500  ,False ,4.33226
 5156 ,104.97962 ,0.34445  ,-99.66430  ,-3.22869 ,114.97257 ,22.70431  ,1.0 ,-1.35390 ,0.22455  ,10.89588 ,-2.55080 ,False ,4.75066
 5157 ,102.24192 ,0.46184  ,-99.07413  ,-3.20387 ,112.11037 ,45.20001  ,3.0 ,0.65271  ,-0.28478 ,10.02630 ,1.90128  ,False ,4.61673
 5158 , 91.18617 ,-0.24098 ,-94.73536  ,-3.20734 ,101.06201 ,17.65975  ,3.0 ,-0.59022 ,-0.26821 ,10.08548 ,1.41335  ,True  ,4.08563
 5159 ,104.28392 ,1.16227  ,-96.94252  ,-3.24926 ,114.32750 ,25.98484  ,2.0 ,0.22419  ,-0.84271 ,12.08463 ,-2.63349 ,True  ,4.72948
 5160 ,101.76087 ,-0.10016 ,-102.07046 ,-3.26341 ,111.49363 ,17.25843  ,4.0 ,0.00958  ,-0.65521 , 9.71297 ,2.52613  ,False ,4.57769
 5161 , 99.25105 ,-0.11449 ,-101.03539 ,-3.26654 ,109.06759 ,8.41472   ,4.0 ,1.80487  ,-0.73502 ,13.03991 ,-1.07484 ,False ,4.45738
 5162 ,100.65834 ,0.44357  ,-101.47909 ,-3.21568 ,110.65802 ,18.38642  ,3.0 ,-0.79343 ,0.98865  ,10.17913 ,-2.83691 ,False ,4.52552
 5163 ,100.67194 ,-0.26497 ,-104.14883 ,-3.24047 ,110.64398 ,10.73376  ,2.0 ,-0.46899 ,-1.29640 ,12.27288 ,2.90407  ,True  ,4.51285
 5164 , 95.71693 ,-0.10198 ,-101.46321 ,-3.26467 ,105.50480 ,36.48677  ,4.0 ,0.91247  ,-0.80137 , 8.28516 ,1.39578  ,False ,4.27853
 5165 ,102.18956 ,-0.52439 ,-107.51300 ,-3.24118 ,112.03900 ,8.97540   ,2.0 ,-2.49570 ,-1.58573 ,11.73280 ,-0.38884 ,True  ,4.57191
 5166 , 97.21381 ,-0.11075 ,-98.18074  ,-3.26947 ,106.96143 ,15.95251  ,4.0 ,-1.91536 ,-1.51295 ,15.36842 ,0.82321  ,False ,4.36979
 5167 , 93.70550 ,0.28211  ,-100.55694 ,-3.21477 ,103.57798 ,31.92791  ,3.0 ,-3.43110 ,0.45833  ,12.82023 ,-0.55994 ,False ,4.18249
 5168 , 97.49263 ,-1.00627 ,-100.99678 ,-3.24203 ,107.29319 ,28.65074  ,2.0 ,1.37960  ,-0.05861 ,10.04546 ,-1.75193 ,True  ,4.36965
 5169 , 99.30251 ,-0.37493 ,-98.20426  ,-3.23928 ,109.23733 ,31.66861  ,2.0 ,-0.55255 ,-0.03324 ,11.92537 ,-0.42108 ,True  ,4.47410
 5170 ,106.15203 ,-0.15392 ,-95.06799  ,-3.20269 ,116.13958 ,45.56387  ,3.0 ,-1.58202 ,-1.20473 ,12.71419 ,1.84359  ,False ,4.83226
 5171 , 97.20970 ,-0.49541 ,-102.87288 ,-3.24247 ,107.03247 ,19.51595  ,2.0 ,2.15730  ,0.78721  ,12.00306 ,-3.56765 ,True  ,4.34612
 5172 , 95.45652 ,0.49358  ,-99.74040  ,-3.25344 ,105.32639 ,20.89387  ,2.0 ,-0.29733 ,0.70718  ,11.45728 ,-2.23279 ,False ,4.27412
 5173 , 98.86728 ,0.15542  ,-98.59573  ,-3.22346 ,108.77699 ,29.52495  ,1.0 ,0.11409  ,-1.62828 ,11.47256 ,-2.97694 ,False ,4.45039
 5174 , 93.23245 ,-0.43627 ,-95.90668  ,-3.25463 ,103.00286 ,26.87116  ,2.0 ,-1.24445 ,2.04035  ,11.25054 ,-1.53578 ,True  ,4.18209
 5175 , 95.62400 ,0.32099  ,-98.61120  ,-3.26575 ,105.43966 ,14.12129  ,4.0 ,2.58912  ,0.41118  ,14.47435 ,-0.82130 ,False ,4.28814
 5176 ,103.02054 ,-0.60999 ,-99.18173  ,-3.18587 ,112.95595 ,19.73495  ,5.0 ,-0.71975 ,-0.20015 , 9.76147 ,-2.69372 ,True  ,4.65512
 5177 , 94.82844 ,-0.27994 ,-93.83981  ,-3.21811 ,104.83077 ,37.89619  ,1.0 ,-1.73514 ,0.55695  ,11.00011 ,-0.04226 ,True  ,4.27222
 5178 , 98.19900 ,-0.01717 ,-97.94847  ,-3.22460 ,108.13322 ,33.71415  ,1.0 ,-0.49087 ,0.46062  , 9.54078 ,-0.37121 ,False ,4.42021
 5179 ,104.85966 ,-0.28086 ,-99.22198  ,-3.23191 ,114.80115 ,21.67612  ,1.0 ,0.42872  ,-0.33090 ,10.11282 ,-1.00019 ,True  ,4.74687
 5180 , 99.61052 ,0.65506  ,-101.57608 ,-3.25266 ,109.42870 ,34.44340  ,2.0 ,2.44038  ,0.14447  ,14.28609 ,0.35618  ,True  ,4.47265
 5181 , 94.70599 ,0.33813  ,-99.50051  ,-3.21963 ,104.67219 ,17.03188  ,1.0 ,0.51161  ,0.13478  , 9.50211 ,1.10073  ,False ,4.23780
 5182 , 96.00904 ,0.28987  ,-100.47922 ,-3.22360 ,106.01894 ,19.34218  ,1.0 ,-0.63257 ,0.19826  ,10.13206 ,-1.60215 ,False ,4.29806
 5183 ,102.16406 ,0.26862  ,-100.49276 ,-3.20967 ,112.07860 ,33.76568  ,3.0 ,1.50055  ,-0.39791 , 8.99464 ,-2.07388 ,False ,4.60574
 5184 ,107.06191 ,0.47507  ,-99.73048  ,-3.24634 ,116.84627 ,53.13883  ,2.0 ,-1.01668 ,2.19684  ,14.21862 ,-2.45276 ,False ,4.85444
 5185 , 99.04663 ,-0.01556 ,-101.21637 ,-3.26467 ,108.85103 ,28.16203  ,4.0 ,-0.86498 ,-2.09467 ,14.73668 ,-1.32711 ,False ,4.44625
 5186 ,106.69699 ,-0.24809 ,-104.14087 ,-3.23390 ,116.59280 ,25.89711  ,1.0 ,1.72912  ,1.37256  , 9.37486 ,0.53161  ,True  ,4.81415
 5187 ,102.99543 ,0.20979  ,-100.73990 ,-3.21029 ,112.94910 ,36.16022  ,3.0 ,0.22239  ,1.80961  , 9.02024 ,0.27014  ,False ,4.64607
 5188 ,102.65559 ,-0.33388 ,-101.79254 ,-3.22048 ,112.52806 ,16.40108  ,1.0 ,-1.38925 ,-1.44687 ,10.98942 ,-2.90076 ,True  ,4.62382
 5189 , 99.89986 ,-0.32008 ,-100.08174 ,-3.24046 ,109.79688 ,23.01488  ,2.0 ,-0.69907 ,0.81327  , 8.52527 ,0.64877  ,True  ,4.49458
 5190 , 94.38778 ,-0.68533 ,-102.29109 ,-3.22717 ,104.33958 ,34.17374  ,1.0 ,-0.61329 ,0.16012  ,12.83195 ,-0.76104 ,True  ,4.20793
 5191 , 99.12910 ,-0.16855 ,-97.57550  ,-3.24126 ,109.06782 ,28.25696  ,2.0 ,-0.13416 ,0.07164  ,11.87993 ,4.53371  ,False ,4.46858
 5192 ,101.06557 ,0.78243  ,-101.24944 ,-3.21571 ,111.03036 ,31.22397  ,1.0 ,0.65259  ,-0.01369 , 9.29296 ,-2.20805 ,True  ,4.54703
 5193 ,102.31968 ,0.09231  ,-98.54145  ,-3.24192 ,112.20546 ,7.84205   ,2.0 ,-0.54386 ,1.93857  ,13.32770 ,-0.49827 ,False ,4.62328
 5194 ,103.60349 ,-0.17571 ,-105.63124 ,-3.23601 ,113.39887 ,6.34610   ,1.0 ,-1.01448 ,-0.30592 , 8.22503 ,5.02497  ,False ,4.65202
 5195 ,103.96724 ,0.17384  ,-98.90827  ,-3.24420 ,114.02040 ,37.16999  ,2.0 ,0.69932  ,-0.93557 ,11.00094 ,-3.08819 ,False ,4.70382
 5196 ,102.09350 ,0.47568  ,-102.39564 ,-3.24717 ,111.98190 ,24.42566  ,2.0 ,0.10369  ,-1.75664 ,10.64669 ,-0.47870 ,False ,4.59270
 5197 ,110.11952 ,0.21639  ,-104.52306 ,-3.19323 ,120.15097 ,47.43649  ,3.0 ,-2.43385 ,0.39027  , 9.99884 ,-1.55508 ,False ,4.98336
 5198 ,103.61427 ,-0.05769 ,-103.27390 ,-3.19872 ,113.67267 ,43.20836  ,3.0 ,-0.81311 ,1.75209  ,10.03137 ,-2.43539 ,False ,4.66434
 5199 , 96.35673 ,-0.20224 ,-94.22606  ,-3.25283 ,106.22383 ,20.76409  ,2.0 ,0.82082  ,1.08300  ,13.01419 ,0.50238  ,False ,4.34671
 5200 , 97.20581 ,0.17586  ,-95.08511  ,-3.27226 ,106.97652 ,25.24424  ,4.0 ,0.26301  ,0.31735  ,11.10142 ,-1.81120 ,False ,4.38487
 5201 , 94.05429 ,-0.36341 ,-99.72161  ,-3.18999 ,104.08738 ,12.45523  ,5.0 ,-0.25283 ,0.09377  ,12.04340 ,-2.13550 ,True  ,4.20411
 5202 , 97.55827 ,0.51590  ,-99.13349  ,-3.24175 ,107.47313 ,19.52646  ,2.0 ,2.04443  ,1.91451  , 7.73450 ,2.53730  ,False ,4.38225
 5203 ,104.71867 ,-0.46790 ,-102.01870 ,-3.25124 ,114.51165 ,42.76647  ,2.0 ,1.57423  ,-1.01581 ,11.03916 ,-1.47803 ,True  ,4.72584
 5204 ,101.98669 ,0.42070  ,-100.36528 ,-3.20796 ,111.95267 ,37.57652  ,3.0 ,0.14229  ,0.61498  ,10.36300 ,-1.05198 ,False ,4.59751
 5205 , 90.95541 ,0.60493  ,-100.05544 ,-3.23942 ,100.82132 ,-4.81815  ,2.0 ,0.12794  ,0.70338  ,12.86637 ,-0.45942 ,True  ,4.04749
 5206 , 97.29375 ,0.34830  ,-101.19161 ,-3.24235 ,107.17273 ,29.00278  ,2.0 ,1.61621  ,2.13052  ,15.10088 ,-0.29350 ,False ,4.35873
 5207 ,103.13226 ,0.25909  ,-102.73028 ,-3.27836 ,112.87208 ,27.49708  ,4.0 ,-0.36765 ,-1.40988 ,13.14161 ,-1.83912 ,False ,4.64296
 5208 ,105.14390 ,0.69908  ,-98.11018  ,-3.24593 ,114.95961 ,33.56677  ,2.0 ,-1.61067 ,-0.44699 ,11.85412 ,-1.24104 ,True  ,4.76664
 5209 ,100.72111 ,-0.13557 ,-95.58522  ,-3.23196 ,110.58865 ,7.78848   ,1.0 ,1.07119  ,-1.48750 ,13.19208 ,0.21149  ,False ,4.55813
 5210 ,103.10944 ,0.27624  ,-106.40949 ,-3.25867 ,112.87107 ,37.39914  ,2.0 ,-0.38122 ,1.53302  ,13.51564 ,-2.71596 ,False ,4.62342
 5211 , 95.74887 ,0.01925  ,-96.44027  ,-3.23696 ,105.69573 ,24.02148  ,1.0 ,-0.26140 ,0.06444  ,10.46043 ,-4.12382 ,False ,4.30524
 5212 , 93.32220 ,-0.46610 ,-104.05858 ,-3.21431 ,103.29076 ,8.98707   ,3.0 ,0.48720  ,-3.50184 ,12.56906 ,-3.19641 ,True  ,4.14582
 5213 ,105.11763 ,0.21678  ,-100.95451 ,-3.27504 ,114.86861 ,40.65374  ,4.0 ,0.24874  ,-0.66577 ,12.13096 ,-1.76205 ,False ,4.75111
 5214 , 98.61036 ,-1.25187 ,-100.13406 ,-3.20263 ,108.54221 ,21.64860  ,3.0 ,0.65933  ,0.70069  , 9.62202 ,-1.99304 ,True  ,4.42985
 5215 ,104.98756 ,-0.90038 ,-98.07153  ,-3.23068 ,115.01186 ,33.14639  ,1.0 ,0.18074  ,-1.66751 , 9.73456 ,0.28193  ,True  ,4.75902
 5216 ,100.62335 ,-0.50570 ,-94.92092  ,-3.20858 ,110.64371 ,24.36508  ,3.0 ,-1.05313 ,1.22857  , 9.37548 ,-0.61329 ,True  ,4.55656
 5217 ,100.90331 ,-0.26958 ,-102.75463 ,-3.25776 ,110.73415 ,27.03631  ,2.0 ,1.05921  ,1.89952  ,11.50921 ,-1.47449 ,True  ,4.53139
 5218 , 98.22265 ,-0.53948 ,-105.28557 ,-3.26731 ,107.98843 ,6.71608   ,4.0 ,0.57568  ,-0.01054 , 9.83574 ,-0.20433 ,True  ,4.38470
 5219 ,102.14416 ,0.22266  ,-106.33078 ,-3.23224 ,112.11408 ,38.01068  ,1.0 ,-0.95779 ,-0.16894 ,12.20699 ,-1.48908 ,False ,4.57555
 5220 ,105.28215 ,0.39669  ,-96.46463  ,-3.21708 ,115.24450 ,38.17248  ,1.0 ,0.05566  ,0.59407  ,11.36414 ,-2.10157 ,False ,4.78178
 5221 ,103.73909 ,0.81764  ,-99.00593  ,-3.22848 ,113.61314 ,26.10274  ,1.0 ,-0.44781 ,-0.94857 ,11.16995 ,-0.43846 ,True  ,4.69192
 5222 , 92.39437 ,-0.02775 ,-99.22020  ,-3.18900 ,102.43586 ,26.64237  ,5.0 ,-1.08565 ,1.95219  ,12.79453 ,-2.49786 ,False ,4.12362
 5223 ,100.78119 ,1.28458  ,-103.03121 ,-3.27514 ,110.51294 ,31.93346  ,4.0 ,-2.44597 ,-0.65773 ,11.47336 ,-1.61191 ,True  ,4.52390
 5224 ,101.09119 ,0.45445  ,-97.64733  ,-3.19572 ,111.10024 ,24.09161  ,3.0 ,0.38828  ,1.42922  ,11.78832 ,-1.99756 ,False ,4.56632
 5225 ,101.02184 ,0.59545  ,-101.49272 ,-3.20964 ,110.93985 ,34.95152  ,3.0 ,1.40679  ,1.62128  ,10.93140 ,-1.19449 ,False ,4.54363
 5226 , 98.77878 ,-0.38080 ,-96.84710  ,-3.27261 ,108.57845 ,22.54924  ,4.0 ,-1.30102 ,0.04418  , 9.49958 ,2.00983  ,True  ,4.45470
 5227 ,109.82116 ,0.81870  ,-97.37318  ,-3.23317 ,119.72436 ,56.20236  ,1.0 ,0.10004  ,1.00567  , 9.78884 ,-1.48881 ,True  ,5.00419
 5228 , 97.54351 ,0.14153  ,-100.01373 ,-3.27466 ,107.32094 ,15.64181  ,4.0 ,0.89927  ,-2.11082 ,11.66090 ,-2.63598 ,False ,4.37711
 5229 , 99.22133 ,0.74820  ,-102.79926 ,-3.23183 ,109.06500 ,24.10348  ,1.0 ,-0.92205 ,-3.15654 ,11.67667 ,-1.20153 ,True  ,4.44707
